2944;R.B. Greaves;RBGREAVES;Take A Letter Maria;18/10/1969
2945;B.J. Thomas;BJTHOMAS;Rock And Roll Lullaby;12/02/1972
2946;Gallery;GALLERY;I Believe In Music;12/08/1972
2947;The Addrisi Brothers;ADDRISIBROTHERS;We've Got To Get It On Again;22/01/1972
2948;Tyrone Davis;TYRONEDAVIS;Turn Back The Hands Of Time;21/03/1970
2949;PJ Proby;PJPROBY;Hold Me;05/09/1964
2950;B.J. Thomas;BJTHOMAS;Hooked On A Feeling;16/11/1968
2951;Classics IV;CLASSICSIV;Traces;08/02/1969
2952;The Friends Of Distinction;FRIENDSOFDISTINCTION;Grazing In The Grass;05/04/1969
2953;Oliver;OLIVER;Jean;16/08/1969
2954;Atlantic Starr;ATLANTICSTARR;Masterpiece;01/02/1992
2955;The Jets;JETS;Rocket 2 U;23/01/1988
2956;Alan O'Day;ALANODAY;Undercover Angel;02/04/1977
2957;Climax;CLIMAX;Precious And Few;01/01/1972
2958;Motherlode;MOTHERLODE;When I Die;09/08/1969
2959;Sailcat;SAILCAT;Motorcycle Mama;10/06/1972
2960;Mac And Katie Kissoon;MACANDKATIEKISSOON;Chirpy Chirpy Cheep Cheep;31/07/1971
2961;Harold Melvin & The Blue Notes;HAROLDMELVINBLUENOTES;The Love I Lost (Part 1);29/09/1973
2962;Jay & The Techniques;JAYTECHNIQUES;Apples, Peaches, Pumpkin Pie;15/07/1967
2963;Little Richard;LITTLERICHARD;Bama Lama Bama Loo;18/07/1964
2964;Bobby Sherman;BOBBYSHERMAN;La La La (If I Had You);22/11/1969
2965;Bobby Sherman;BOBBYSHERMAN;Julie, Do Ya Love Me;01/08/1970
2966;Bobby Sherman;BOBBYSHERMAN;Easy Come, Easy Go;07/02/1970
2967;Bobby Sherman;BOBBYSHERMAN;Jennifer;16/10/1971
2968;The Tams;TAMS;What Kind Of Fool (Do You Think I Am);14/12/1963
2969;Atlantic Starr;ATLANTICSTARR;Touch A Four Leaf Clover;10/12/1983
2970;Atlantic Starr;ATLANTICSTARR;Love Crazy;23/11/1991
2971;Donna Fargo;DONNAFARGO;U.S. Of A;09/11/1974
2972;B.J. Thomas;BJTHOMAS;The Eyes Of A New York Woman;22/06/1968
2973;Joe Simon;JOESIMON;Drowning In The Sea Of Love;27/11/1971
2974;The Newbeats;NEWBEATS;Run, Baby Run (Back Into My Arms);02/10/1965
2975;Donnie Brooks;DONNIEBROOKS;Mission Bell;11/06/1960
2976;Paul Lekakis;PAULLEKAKIS;Boom Boom (Let's Go Back To My Room);07/03/1987
2977;Goose Creek Symphony;GOOSECREEKSYMPHONY;(Oh Lord Won't You Buy Me A) Mercedes Benz;29/01/1972
2978;The Temptations;TEMPTATIONS;Run Away Child, Running Wild;15/02/1969
2979;Paramore;PARAMORE;That's What You Get;21/06/2008
2980;Paramore;PARAMORE;crushcrushcrush;29/12/2007
2981;Traveling Wilburys;TRAVELINGWILBURYS;End Of The Line;11/02/1989
2982;Snow;SNOW;Girl, I ve Been Hurt;15/05/1993
2983;Spinners;SPINNERS;I'm Coming Home;18/05/1974
2984;Spinners;SPINNERS;Living A Little, Laughing A Little;08/03/1975
2985;Spinners;SPINNERS;The Rubberband Man;11/09/1976
2986;Spinners;SPINNERS;You're Throwing A Good Love Away;19/03/1977
2987;Spinners;SPINNERS;Working My Way Back To You/Forgive Me, Girl;15/12/1979
2988;Spinners;SPINNERS;Cupid/I've Loved You For A Long Time;17/05/1980
2989;Spinners;SPINNERS;Funny How Time Slips Away;11/12/1982
2990;Archie Bell & The Drells;ARCHIEBELLDRELLS;I Love My Baby;29/03/1969
2991;Archie Bell And The Drells;ARCHIEBELLANDDRELLS;There's Gonna Be A Showdown;14/12/1968
2992;Archie Bell & The Drells;ARCHIEBELLDRELLS;Girl You're Too Young;21/06/1969
2993;Spinners;SPINNERS;They Just Can't Stop It the (Games People Play);09/08/1975
2994;Levert;LEVERT;Good Ol  Days;20/03/1993
2995;Levert;LEVERT;ABC-123;05/06/1993
2996;Faith Hill;FAITHHILL;Lost;07/07/2007
2997;Spinners;SPINNERS;If You Wanna Do A Dance;29/07/1978
2998;Spinners;SPINNERS;Love Or Leave;27/12/1975
2999;Spinners;SPINNERS;Sadie;03/05/1975
3000;Lee Ritenour;LEERITENOUR;Cross My Heart;04/12/1982
3001;Yes;YES;It Can Happen;23/06/1984
3002;Debby Boone;DEBBYBOONE;You Light Up My Life;03/09/1977
3003;Debby Boone;DEBBYBOONE;Baby, I'm Yours;27/05/1978
3004;Debby Boone;DEBBYBOONE;God Knows;27/05/1978
3005;Dixie Chicks;DIXIECHICKS;Landslide;21/09/2002
3006;Jan & Dean;JANDEAN;Sidewalk Surfin';31/10/1964
3007;The Olympics;OLYMPICS;Dooley;17/06/1961
3008;The Olympics;OLYMPICS;Shimmy Like Kate;10/09/1960
3009;The Marathons, The Vibrations;MARATHONSVIBRATIONS;Peanut Butter;22/04/1961
3010;Pat Boone;PATBOONE;The Exodus Song (This Land Is Mine);21/01/1961
3011;Amerie;AMERIE;Talkin' To Me;07/12/2002
3012;Sly & The Family Stone;SLYFAMILYSTONE;Life;27/07/1968
3013;Sly & The Family Stone;SLYFAMILYSTONE;Thank You (Falettinme Be Mice Elf Agin);03/01/1970
3014;Sly & The Family Stone;SLYFAMILYSTONE;Hot Fun In The Summertime;09/08/1969
3015;Glen Hansard & Marketa Irglova;GLENHANSARDMARKETAIRGLOVA;Falling Slowly;15/03/2008
3016;Gladys Knight & The Pips;GLADYSKNIGHTPIPS;Love Finds It's Own Way;22/02/1975
3017;Gladys Knight & The Pips;GLADYSKNIGHTPIPS;On And On;25/05/1974
3018;Gladys Knight & The Pips;GLADYSKNIGHTPIPS;Save The Overtime (For Me);21/05/1983
3019;Air Supply;AIRSUPPLY;Sweet Dreams;12/12/1981
3020;Air Supply;AIRSUPPLY;Young Love;18/09/1982
3021;Air Supply;AIRSUPPLY;Power Of Love (You Are My Lady);10/08/1985
3022;Air Supply;AIRSUPPLY;Lonely Is The Night;09/08/1986
3023;Daughtry;DAUGHTRY;What About Now;26/04/2008
3024;The Alan Parsons Project;ALANPARSONSPROJECT;Snake Eyes;17/10/1981
3025;The Alan Parsons Project;ALANPARSONSPROJECT;Psychobabble;27/11/1982
3026;Toni Braxton;TONIBRAXTON;You re Makin  Me High/Let It Flow;08/06/1996
3027;Toni Braxton;TONIBRAXTON;You Mean The World To Me;02/04/1994
3028;Toni Braxton;TONIBRAXTON;Another Sad Love Song;03/07/1993
3029;Brad Paisley;BRADPAISLEY;Letter To Me;01/12/2007
3030;Brad Paisley;BRADPAISLEY;I'm Still A Guy;29/03/2008
3031;Brad Paisley;BRADPAISLEY;Online;04/08/2007
3032;Air Supply;AIRSUPPLY;Here I Am (Just When I Thought I Was Over You);26/09/1981
3033;Kellie Pickler;KELLIEPICKLER;Things That Never Cross A Man's Mind;19/04/2008
3034;Kellie Pickler;KELLIEPICKLER;I Wonder;23/06/2007
3035;Michael Stanley Band;MICHAELSTANLEYBAND;My Town;01/10/1983
3036;Michael Stanley Band;MICHAELSTANLEYBAND;He Can't Love You;22/11/1980
3037;Michael Stanley Band;MICHAELSTANLEYBAND;When I'm Holding You Tight;11/09/1982
3038;Michael Stanley Band;MICHAELSTANLEYBAND;Take The Time;25/12/1982
3039;Sunny & The Sunglows;SUNNYSUNGLOWS;Peanuts (La Cacahuata);08/05/1965
3040;Mantovani;MANTOVANI;(Theme From) The Sundowners;05/11/1960
3041;Freak Nasty;FREAKNASTY;Da  Dip;04/01/1997
3042;Chairmen Of The Board;CHAIRMENOFBOARD;Pay To The Piper;14/11/1970
3043;Coro;CORO;My Fallen Angel;13/07/1991
3044;Corina;CORINA;Temptation;18/05/1991
3045;Giggles;GIGGLES;What Goes Around Comes Around;25/01/1992
3046;2 In A Room;2INAROOM;El Trago (The Drink);30/04/1994
3047;Dickie Goodman;DICKIEGOODMAN;Energy Crisis '74;02/02/1974
3048;Dickie Goodman;DICKIEGOODMAN;Mr. Jaws;06/09/1975
3049;Dickie Goodman;DICKIEGOODMAN;The Touchables;18/02/1961
3050;Dickie Goodman;DICKIEGOODMAN;Ben Crazy;14/07/1962
3051;Dickie Goodman;DICKIEGOODMAN;Batman & His Grandmother;28/05/1966
3052;Dickie Goodman;DICKIEGOODMAN;On Campus;28/06/1969
3053;Dickie Goodman;DICKIEGOODMAN;Luna Trip;06/09/1969
3054;Troy Shondell;TROYSHONDELL;Tears From An Angel;23/12/1961
3055;Troy Shondell;TROYSHONDELL;Island In The Sky;13/01/1962
3056;Arthur Lyman;ARTHURLYMAN;Yellow Bird;27/05/1961
3057;Dan Hill;DANHILL;All I See Is Your Face;12/08/1978
3058;Dan Hill;DANHILL;Let The Song Last Forever;25/11/1978
3059;Dan Hill;DANHILL;Sometimes When We Touch;26/11/1977
3060;Del Shannon;DELSHANNON;Cry Myself To Sleep;30/06/1962
3061;Gloria Estefan;GLORIAESTEFAN;Turn The Beat Around (From The Specialist);24/09/1994
3062;Gloria Estefan;GLORIAESTEFAN;Reach;20/04/1996
3063;Gloria Estefan And Miami Sound Machine;GLORIAESTEFANANDMIAMISOUNDMACHINE;Anything For You;23/04/1988
3064;David Laflamme;DAVIDLAFLAMME;White Bird;11/12/1976
3065;Thee Midniters;THEEMIDNITERS;Land Of A Thousand Dances (Part I);13/03/1965
3066;Bill Quateman;BILLQUATEMAN;Only Love;07/04/1973
3067;The Buckinghams;BUCKINGHAMS;Susan;09/12/1967
3068;Inez Foxx;INEZFOXX;Mockingbird;22/06/1963
3069;Jennifer Lopez Featuring LL Cool J;JENNIFERLOPEZ;All I Have;28/12/2002
3070;Nazz;NAZZ;Hello It's Me;15/02/1969
3071;Jake Holmes;JAKEHOLMES;So Close;03/10/1970
3072;Barbra Streisand;BARBRASTREISAND;Where You Lead;24/07/1971
3073;Barbra Streisand;BARBRASTREISAND;Mother;16/10/1971
3074;Ricky Martin;RICKYMARTIN;Loaded;16/06/2001
3075;Harry Connick, Jr.;HARRYCONNICKJR;(I Could Only) Whisper Your Name;22/10/1994
3076;Luther Vandross;LUTHERVANDROSS;I Can Make It Better;21/12/1996
3077;Johnny Cash;JOHNNYCASH;Second Honeymoon;02/07/1960
3078;Toto;TOTO;Stranger In Town;27/10/1984
3079;Toto;TOTO;Holyanna;09/02/1985
3080;Mario;MARIO;How Could You;19/03/2005
3081;Babyface;BABYFACE;Whip Appeal;24/02/1990
3082;Rage Against The Machine;RAGEAGAINSTMACHINE;Guerrilla Radio;30/10/1999
3083;Mobb Deep;MOBBDEEP;Shook Ones Part II;25/02/1995
3084;Journey;JOURNEY;Any Way You Want It;01/03/1980
3085;Tyrese;TYRESE;Nobody Else;22/08/1998
3086;Huey;HUEY;Pop, Lock & Drop It;24/03/2007
3087;Paul Simon;PAULSIMON;Still Crazy After All These Years;01/05/1976
3088;Twisted Sister;TWISTEDSISTER;Leader Of The Pack;30/11/1985
3089;The Doobie Brothers;DOOBIEBROTHERS;Listen To The Music;02/09/1972
3090;Little Texas;LITTLETEXAS;God Blessed Texas;13/11/1993
3091;Levert;LEVERT;Casanova;15/08/1987
3092;Leon Redbone;LEONREDBONE;Seduced;11/04/1981
3093;Cheech & Chong;CHEECHCHONG;Sister Mary Elephant (Shudd-Up!);24/11/1973
3094;Cheech & Chong;CHEECHCHONG;(How I Spent My Summer Vacation) Or A Day At The Beach With Pedro & Man - Parts;18/10/1975
3095;Vic Damone;VICDAMONE;You Were Only Fooling (While I Was Falling In Love);17/04/1965
3096;Archie Bell & The Drells;ARCHIEBELLDRELLS;I Can't Stop Dancing;20/07/1968
3097;Spinners;SPINNERS;Never Thought I'd Fall In Love;06/03/1982
3098;Spinners;SPINNERS;Heaven On Earth (So Fine);08/10/1977
3099;INXS ;INXS;Good Times (From The Lost Boys);20/06/1987
3100;The James Gang;JAMESGANG;Must Be Love;02/02/1974
3101;Pearl Jam;PEARLJAM;Who You Are;17/08/1996
3102;Royal Scots Dragoon Guards;ROYALSCOTSDRAGOONGUARDS;Amazing Grace;20/05/1972
3103;Manu Dibango;MANUDIBANGO;Soul Makossa;23/06/1973
3104;Nice ;NICE;Old To The New;02/07/1994
3105;Mark-Almond;MARKALMOND;One Way Sunday;19/02/1972
3106;Ned Miller;NEDMILLER;From A Jack To A King;29/12/1962
3107;Barbara Fairchild;BARBARAFAIRCHILD;Teddy Bear Song;24/02/1973
3108;Kenny Rogers;KENNYROGERS;Ruben James;27/09/1969
3109;Bobby Darin;BOBBYDARIN;The Girl That Stood Beside Me;10/12/1966
3110;Earth, Wind & Fire;EARTHWINDFIRE;Love Is Life;03/07/1971
3111;The Stylistics;STYLISTICS;You're A Big Girl Now;09/01/1971
3112;The Stylistics;STYLISTICS;Let's Put It All Together;27/07/1974
3113;The Stylistics;STYLISTICS;Heavy Fallin' Out;19/10/1974
3114;The Stylistics;STYLISTICS;Thank You Baby;19/04/1975
3115;The Stylistics;STYLISTICS;Can't Give You Anything (But My Love);19/07/1975
3116;Engelbert Humperdinck;ENGELBERTHUMPERDINCK;After The Lovin';23/10/1976
3117;Bonnie Tyler;BONNIETYLER;If You Were A Woman (And I Was A Man);12/04/1986
3118;Scandal;SCANDAL;Goodbye To You;13/11/1982
3119;Scandal Featuring Patty Smyth;SCANDAL;Beat Of A Heart;26/01/1985
3120;Scandal Featuring Patty Smyth;SCANDAL;The Warrior;30/06/1984
3121;Scandal Featuring Patty Smyth;SCANDAL;Hands Tied;20/10/1984
3122;Toto;TOTO;Make Believe;07/08/1982
3123;Toto;TOTO;Waiting For Your Love;02/07/1983
3124;Toto;TOTO;Without Your Love;27/12/1986
3125;Toto;TOTO;I'll Supply The Love;10/02/1979
3126;Sly & The Family Stone;SLYFAMILYSTONE;Dance To The Music;10/02/1968
3127;Loverboy;LOVERBOY;Working For The Weekend;14/11/1981
3128;Beyonce;BEYONCE;Ring The Alarm;23/09/2006
3129;Scandal;SCANDAL;Love's Got A Line On You;02/04/1983
3130;Cheap Trick;CHEAPTRICK;Can t Stop Falling Into Love;21/07/1990
3131;Lonestar;LONESTAR;Unusually Unusual;25/01/2003
3132;Lonestar;LONESTAR;My Front Porch Looking In;19/04/2003
3133;Lonestar;LONESTAR;Let's Be Us Again;10/04/2004
3134;Lonestar;LONESTAR;Mr. Mom;18/09/2004
3135;Kelly Clarkson;KELLYCLARKSON;Because Of You;03/09/2005
3136;Europe;EUROPE;Rock The Night;02/05/1987
3137;Sly & The Family Stone;SLYFAMILYSTONE;Stand!;12/04/1969
3138;Sly & The Family Stone;SLYFAMILYSTONE;Everyday People;30/11/1968
3139;Sly & The Family Stone;SLYFAMILYSTONE;I Want To Take You Higher;24/05/1969
3140;Ronnie Milsap;RONNIEMILSAP;Only One Love In My Life;01/07/1978
3141;Ronnie Milsap;RONNIEMILSAP;I Wouldn't Have Missed It For The World;24/10/1981
3142;Ronnie Milsap;RONNIEMILSAP;Any Day Now;01/05/1982
3143;Ronnie Milsap;RONNIEMILSAP;He Got You;21/08/1982
3144;Jake Owen;JAKEOWEN;Yee Haw;15/07/2006
3145;Jake Owen;JAKEOWEN;Eight Second Ride;21/11/2009
3146;Omarion;OMARION;Entourage;26/08/2006
3147;Sly & The Family Stone;SLYFAMILYSTONE;Smilin';22/04/1972
3148;Cyndi Lauper;CYNDILAUPER;Change Of Heart;29/11/1986
3149;Cyndi Lauper;CYNDILAUPER;I Drove All Night;06/05/1989
3150;Cyndi Lauper;CYNDILAUPER;The Goonies `R  Good Enough;18/05/1985
3151;Cyndi Lauper;CYNDILAUPER;Hey Now (Girls Just Want To Have Fun);09/09/1995
3152;Bad English;BADENGLISH;Straight To Your Heart;31/08/1991
3153;Karla Bonoff;KARLABONOFF;Personally;01/05/1982
3154;Dan Fogelberg;DANFOGELBERG;Part Of The Plan;01/02/1975
3155;Paul Davis;PAULDAVIS;I Go Crazy;27/08/1977
3156;The Byrds;BYRDS;Jesus Is Just Alright;07/02/1970
3157;Henry Lee Summer;HENRYLEESUMMER;I Wish I Had A Girl;13/02/1988
3158;Livingston Taylor;LIVINGSTONTAYLOR;I Will Be In Love With You;21/10/1978
3159;Willie Nelson;WILLIENELSON;Always On My Mind;06/03/1982
3160;Charlie Daniels Band;CHARLIEDANIELSBAND;The Devil Went Down To Georgia;23/06/1979
3161;The Alan Parsons Project;ALANPARSONSPROJECT;Stereotomy;15/02/1986
3162;Bow Wow Wow;BOWWOWWOW;Do You Wanna Hold Me?;23/04/1983
3163;Sly & The Family Stone;SLYFAMILYSTONE;Frisky;24/11/1973
3164;Loverboy;LOVERBOY;When It's Over;10/04/1982
3165;Beyonce;BEYONCE;Get Me Bodied;26/05/2007
3166;Sly & The Family Stone;SLYFAMILYSTONE;Sing A Simple Song;08/03/1969
3167;Toby Love Featuring Rakim & Ken-Y;TOBYLOVE;Tengo Un Amor;18/11/2006
3168;Ruben Studdard;RUBENSTUDDARD;Change Me;18/11/2006
3169;Eddie Money;EDDIEMONEY;Take Me Home Tonight;16/08/1986
3170;Eddie Money;EDDIEMONEY;Big Crash;19/11/1983
3171;Eddie Money;EDDIEMONEY;Running Back;13/09/1980
3172;Eddie Money;EDDIEMONEY;Let's Be Lovers Again;18/10/1980
3173;Eddie Money;EDDIEMONEY;Endless Nights;11/04/1987
3174;Eddie Money;EDDIEMONEY;Club Michelle;25/02/1984
3175;Eddie Money;EDDIEMONEY;Let Me In;22/04/1989
3176;Rick Springfield;RICKSPRINGFIELD;Love Is Alright Tonite;05/12/1981
3177;Rick Springfield;RICKSPRINGFIELD;Don't Talk To Strangers;06/03/1982
3178;Rick Springfield;RICKSPRINGFIELD;What Kind Of Fool Am I;05/06/1982
3179;Rick Springfield;RICKSPRINGFIELD;I Get Excited;11/09/1982
3180;Rick Springfield;RICKSPRINGFIELD;Human Touch;09/07/1983
3181;Rick Springfield;RICKSPRINGFIELD;Affair Of The Heart;16/04/1983
3182;Rick Springfield;RICKSPRINGFIELD;Don t Walk Away;26/05/1984
3183;Rick Springfield;RICKSPRINGFIELD;Love Somebody;10/03/1984
3184;Rick Springfield;RICKSPRINGFIELD;State Of the Heart;08/06/1985
3185;Journey;JOURNEY;Only The Young;26/01/1985
3186;Journey;JOURNEY;Faithfully;16/04/1983
3187;Journey;JOURNEY;I'll Be Alright Without You;06/12/1986
3188;Journey;JOURNEY;Separate Ways (Worlds Apart);05/02/1983
3189;Loverboy;LOVERBOY;Queen Of The Broken Hearts;17/09/1983
3190;Loverboy;LOVERBOY;Dangerous;16/11/1985
3191;Loverboy;LOVERBOY;Lead A Double Life;26/04/1986
3192;Five For Fighting;FIVEFORFIGHTING;The Riddle;29/07/2006
3193;Freedy Johnston;FREEDYJOHNSTON;Bad Reputation;24/12/1994
3194;The Brecker Brothers;BRECKERBROTHERS;Sneakin' Up Behind You;07/06/1975
3195;Elvis Presley;ELVISPRESLEY;Flaming Star;15/04/1961
3196;Elvis Presley;ELVISPRESLEY;Wild In The Country/I Feel So Bad;03/06/1961
3197;John Legend;JOHNLEGEND;Save Room;11/11/2006
3198;Christina Aguilera;CHRISTINAAGUILERA;Ain't No Other Man;24/06/2006
3199;Journey;JOURNEY;Suzanne;21/06/1986
3200;Journey;JOURNEY;Why Can t This Night Go On Forever;25/04/1987
3201;Journey;JOURNEY;Too Late;12/01/1980
3202;Rick Springfield;RICKSPRINGFIELD;I've Done Everything For You;22/08/1981
3203;Pat Green;PATGREEN;Feels Just Like It Should;09/09/2006
3204;Marshall Tucker Band;MARSHALLTUCKERBAND;Last Of The Singing Cowboys;30/06/1979
3205;Marshall Tucker Band;MARSHALLTUCKERBAND;It Takes Time;26/04/1980
3206;Frankie J Featuring Mannie Fresh & Chamillionaire;FRANKIEJ;That Girl;26/08/2006
3207;Boz Scaggs;BOZSCAGGS;Breakdown Dead Ahead;29/03/1980
3208;Boz Scaggs;BOZSCAGGS;Look What You've Done To Me;23/08/1980
3209;Boz Scaggs;BOZSCAGGS;Lido Shuffle;12/03/1977
3210;Boz Scaggs;BOZSCAGGS;Heart Of Mine;30/04/1988
3211;Jagged Edge;JAGGEDEDGE;Good Luck Charm;22/04/2006
3212;Jamie Foxx Featuring Twista;JAMIEFOXX;DJ Play A Love Song;06/05/2006
3213;Gladys Knight & The Pips;GLADYSKNIGHTPIPS;Money;30/08/1975
3214;Kenny Chesney;KENNYCHESNEY;Beer In Mexico;10/02/2007
3215;Kenny Chesney;KENNYCHESNEY;How Forever Feels;06/02/1999
3216;Redbone;REDBONE;The Witch Queen Of New Orleans;20/11/1971
3217;Heart;HEART;This Man Is Mine;15/05/1982
3218;Adam Ant;ADAMANT;Goody Two Shoes;13/11/1982
3219;John Paul Young;JOHNPAULYOUNG;Yesterday's Hero;13/12/1975
3220;Westlife;WESTLIFE;Swear It Again;01/04/2000
3221;Elvis Presley Vs JXL;ELVISPRESLEYVSJXL;A Little Less Conversation;12/10/1968
3222;Duane Eddy;DUANEEDDY;Your Baby's Gone Surfin';24/08/1963
3223;Duane Eddy;DUANEEDDY;Lonely Boy, Lonely Guitar;18/05/1963
3224;Boys Like Girls;BOYSLIKEGIRLS;Hero/Heroine;22/12/2007
3225;Paul Davis;PAULDAVIS;'65 Love Affair;27/02/1982
3226;After The Fire;AFTERFIRE;Der Kommissar;12/02/1983
3227;Clint Holmes;CLINTHOLMES;Playground In My Mind;24/03/1973
3228;Reunion;REUNION;Life Is A Rock (But The Radio Rolled Me);07/09/1974
3229;Walter Egan;WALTEREGAN;Magnet And Steel;27/05/1978
3230;J.D. Souther;JDSOUTHER;You're Only Lonely;08/09/1979
3231;Robyn;ROBYN;Do You Know (What It Takes);31/05/1997
3232;Petey Pablo;PETEYPABLO;Show Me The Money;02/09/2006
3233;Bob Dylan;BOBDYLAN;A Fool Such As I;15/12/1973
3234;The O'Jays;OJAYS;Let Me Make Love To You;26/07/1975
3235;Franz Ferdinand;FRANZFERDINAND;Do You Want To;10/09/2005
3236;Syl Johnson;SYLJOHNSON;Take Me To The River;14/06/1975
3237;Ian Whitcomb;IANWHITCOMB;N-E-R-V-O-U-S!;04/09/1965
3238;Boz Scaggs;BOZSCAGGS;JoJo;14/06/1980
3239;Bob Dylan;BOBDYLAN;George Jackson;04/12/1971
3240;Robert Goulet;ROBERTGOULET;My Love, Forgive Me (Amore, Scusami);24/10/1964
3241;Steve Perry;STEVEPERRY;Strung Out;08/09/1984
3242;Steve Perry;STEVEPERRY;Missing You;03/12/1994
3243;Miami Sound Machine;MIAMISOUNDMACHINE;Words Get In The Way;14/06/1986
3244;Gloria Estefan;GLORIAESTEFAN;Always Tomorrow;31/10/1992
3245;NewSong;NEWSONG;The Christmas Shoes;30/12/2000
3246;Martina McBride;MARTINAMCBRIDE;Blessed;12/01/2002
3247;Michael Stanley Band;MICHAELSTANLEYBAND;Falling In Love Again;08/08/1981
3248;James Otto;JAMESOTTO;Just Got Started Lovin' You;08/03/2008
3249;Trick Daddy Featuring Trina;TRICKDADDY;Nann;13/03/1999
3250;Mike Douglas;MIKEDOUGLAS;The Men In My Little Girl's Life;25/12/1965
3251;Bobby Caldwell;BOBBYCALDWELL;What You Won't Do For Love;23/12/1978
3252;Rick Derringer;RICKDERRINGER;Let Me In;28/08/1976
3253;Daryl Hall And John Oates;DARYLHALLANDJOHNOATES;Method Of Modern Love;15/12/1984
3254;Earth, Wind & Fire;EARTHWINDFIRE;Shining Star;15/02/1975
3255;Earth, Wind & Fire;EARTHWINDFIRE;Saturday Nite;20/11/1976
3256;Caron Wheeler;CARONWHEELER;Livin' In The Light;29/09/1990
3257;Aretha Franklin;ARETHAFRANKLIN;Jump;02/10/1976
3258;Aretha Franklin;ARETHAFRANKLIN;United Together;27/12/1980
3259;Aretha Franklin;ARETHAFRANKLIN;Get It Right;30/07/1983
3260;Aretha Franklin;ARETHAFRANKLIN;Another Night;18/01/1986
3261;Aretha Franklin;ARETHAFRANKLIN;Jimmy Lee;06/12/1986
3262;Jose Feliciano;JOSEFELICIANO;The Star-Spangled Banner;02/11/1968
3263;Jose Feliciano;JOSEFELICIANO;Hey! Baby;25/01/1969
3264;Jose Feliciano;JOSEFELICIANO;My World Is Empty Without You;08/02/1969
3265;Jose Feliciano;JOSEFELICIANO;Susie-Q;04/07/1970
3266;Dr. Hook;DRHOOK;The Cover Of Rolling Stone;02/12/1972
3267;Jose Feliciano;JOSEFELICIANO;Marley Purt Drive;03/05/1969
3268;Jose Feliciano;JOSEFELICIANO;Hitchcock Railway;12/10/1968
3269;Jose Feliciano;JOSEFELICIANO;Destiny;11/07/1970
3270;Rick Astley;RICKASTLEY;It Would Take A Strong Strong Man;16/07/1988
3271;Rick Astley;RICKASTLEY;Hopelessly;04/09/1993
3272;Europe;EUROPE;Cherokee;28/11/1987
3273;Europe;EUROPE;Superstitious;13/08/1988
3274;George Michael;GEORGEMICHAEL;Fastlove;11/05/1996
3275;Terence Trent D Arby;TERENCETRENTDARBY;If You Let Me Stay;24/10/1987
3276;The Jacksons;JACKSONS;Can You Feel It;02/05/1981
3277;Jennifer Hudson;JENNIFERHUDSON;And I Am Telling You I'm Not Going;13/01/2007
3278;Justin Timberlake Featuring T.I.;JUSTINTIMBERLAKE;My Love;23/09/2006
3279;Ginuwine;GINUWINE;Stingy;03/08/2002
3280;NAS Featuring Ginuwine;NAS;You Owe Me;25/03/2000
3281;Ginuwine, R.L., Tyrese, Case;GINUWINERLTYRESECASE;The Best Man I Can Be;08/01/2000
3282;Jagged Edge;JAGGEDEDGE;Promise;23/12/2000
3283;Jagged Edge;JAGGEDEDGE;Let's Get Married;01/07/2000
3284;Jagged Edge;JAGGEDEDGE;Walked Outta Heaven;06/09/2003
3285;Jagged Edge;JAGGEDEDGE;He Can't Love U;11/12/1999
3286;Jagged Edge;JAGGEDEDGE;Gotta Be;15/08/1998
3287;Paula DeAnda Featuring Baby Bash;PAULADEANDA;Doing Too Much;20/05/2006
3288;Ciara ft Petey Pablo;CIARA;Goodies;26/06/2004
3289;Blood, Sweat & Tears;BLOODSWEATTEARS;You've Made Me So Very Happy;01/03/1969
3290;Tony Bennett;TONYBENNETT;I Left My Heart In San Francisco;11/08/1962
3291;Too Short;TOOSHORT;The Ghetto;17/11/1990
3292;Too Short;TOOSHORT;Cocktales;21/01/1995
3293;Too Short Feat. Parliament Funkadelic;TOOSHORT;Gettin' It;24/08/1996
3294;T-Pain;TPAIN;I'm Sprung;27/08/2005
3295;Katharine McPhee;KATHARINEMCPHEE;Over It;17/02/2007
3296;Incubus;INCUBUS;Anna-Molly;16/12/2006
3297;The Partridge Family;PARTRIDGEFAMILY;Breaking Up Is Hard To Do;08/07/1972
3298;The Partridge Family;PARTRIDGEFAMILY;It's One Of Those Nights;18/12/1971
3299;The Partridge Family;PARTRIDGEFAMILY;Looking Through The Eyes Of Love;16/12/1972
3300;The Partridge Family;PARTRIDGEFAMILY;I Woke Up In Love This Morning;14/08/1971
3301;The Partridge Family;PARTRIDGEFAMILY;I'll Meet You Halfway;08/05/1971
3302;B-Rock ;BROCK;My Baby Daddy;19/04/1997
3303;Ray Price;RAYPRICE;Danny Boy;25/03/1967
3304;Ray Price;RAYPRICE;For The Good Times;29/08/1970
3305;Ray Price;RAYPRICE;I Won't Mention It Again;20/03/1971
3306;Ray Price;RAYPRICE;I'd Rather Be Sorry;14/08/1971
3307;Ray Price;RAYPRICE;You're The Best Thing That Ever Happened To Me;25/08/1973
3308;Angie Stone;ANGIESTONE;Brotha;10/11/2001
3309;Koffee Brown;KOFFEEBROWN;After Party;20/01/2001
3310;Blood, Sweat & Tears;BLOODSWEATTEARS;Got To Get You Into My Life;14/06/1975
